Plate,Well,Compound Name,Compound SMILES
24302,F17,DMSO,CS(=O)C
24302,F18,DMSO,CS(=O)C
24302,G3,DMSO,CS(=O)C
24302,G4,DMSO,CS(=O)C
24302,G19,DMSO,CS(=O)C
24302,G20,DMSO,CS(=O)C
24302,H3,DMSO,CS(=O)C
24302,H4,DMSO,CS(=O)C
24302,H19,DMSO,CS(=O)C
24302,H20,DMSO,CS(=O)C
24302,I5,DMSO,CS(=O)C
24302,I6,DMSO,CS(=O)C
24302,I21,DMSO,CS(=O)C
24302,I22,DMSO,CS(=O)C
24302,J5,DMSO,CS(=O)C
24302,J6,DMSO,CS(=O)C
24302,J21,DMSO,CS(=O)C
24302,J22,DMSO,CS(=O)C
24302,K7,DMSO,CS(=O)C
24302,K8,DMSO,CS(=O)C
24302,K15,DMSO,CS(=O)C
24302,K16,DMSO,CS(=O)C
24302,K23,DMSO,CS(=O)C
24302,K24,DMSO,CS(=O)C
24302,L7,DMSO,CS(=O)C
24302,L8,DMSO,CS(=O)C
24302,L15,DMSO,CS(=O)C
24302,L16,DMSO,CS(=O)C
24302,L23,DMSO,CS(=O)C
24302,L24,DMSO,CS(=O)C
24302,M9,DMSO,CS(=O)C
24302,M10,DMSO,CS(=O)C
24302,M13,DMSO,CS(=O)C
24302,M14,DMSO,CS(=O)C
24302,N9,DMSO,CS(=O)C
24302,N10,DMSO,CS(=O)C
24302,N13,DMSO,CS(=O)C
24302,N14,DMSO,CS(=O)C
24302,O11,DMSO,CS(=O)C
24302,O12,DMSO,CS(=O)C
24302,P11,DMSO,CS(=O)C
24302,P12,DMSO,CS(=O)C
24303,A13,DMSO,CS(=O)C
24303,A14,DMSO,CS(=O)C
24303,B13,DMSO,CS(=O)C
24303,B14,DMSO,CS(=O)C
24303,C11,DMSO,CS(=O)C
24303,C12,DMSO,CS(=O)C
24303,C15,DMSO,CS(=O)C
24303,C16,DMSO,CS(=O)C
24303,D11,DMSO,CS(=O)C
24303,D12,DMSO,CS(=O)C
24303,D15,DMSO,CS(=O)C
24303,D16,DMSO,CS(=O)C
24303,E1,DMSO,CS(=O)C
24303,E2,DMSO,CS(=O)C
24303,E9,DMSO,CS(=O)C
24303,E10,DMSO,CS(=O)C
24303,E17,DMSO,CS(=O)C
24303,E18,DMSO,CS(=O)C
24303,F1,DMSO,CS(=O)C
24303,F2,DMSO,CS(=O)C
24303,F9,DMSO,CS(=O)C
24303,F10,DMSO,CS(=O)C
24303,F17,DMSO,CS(=O)C
24303,F18,DMSO,CS(=O)C
24303,G3,DMSO,CS(=O)C
24303,G4,DMSO,CS(=O)C
24303,G19,DMSO,CS(=O)C
24303,G20,DMSO,CS(=O)C
24303,H3,DMSO,CS(=O)C
24303,H4,DMSO,CS(=O)C
24303,H19,DMSO,CS(=O)C
24303,H20,DMSO,CS(=O)C
24303,I5,DMSO,CS(=O)C
24303,I6,DMSO,CS(=O)C
24303,I21,DMSO,CS(=O)C
24303,I22,DMSO,CS(=O)C
24303,J5,DMSO,CS(=O)C
24303,J6,DMSO,CS(=O)C
24303,J21,DMSO,CS(=O)C
24303,J22,DMSO,CS(=O)C
24303,K7,DMSO,CS(=O)C
24303,K8,DMSO,CS(=O)C
24303,K15,DMSO,CS(=O)C
24303,K16,DMSO,CS(=O)C
24303,K23,DMSO,CS(=O)C
24303,K24,DMSO,CS(=O)C
24303,L7,DMSO,CS(=O)C
24303,L8,DMSO,CS(=O)C
24303,L15,DMSO,CS(=O)C
24303,L16,DMSO,CS(=O)C
24303,L23,DMSO,CS(=O)C
24303,L24,DMSO,CS(=O)C
24303,M9,DMSO,CS(=O)C
24303,M10,DMSO,CS(=O)C
24303,M13,DMSO,CS(=O)C
24303,M14,DMSO,CS(=O)C
24303,N9,DMSO,CS(=O)C
24303,N10,DMSO,CS(=O)C
24303,N13,DMSO,CS(=O)C
24303,N14,DMSO,CS(=O)C
24303,O11,DMSO,CS(=O)C
24303,O12,DMSO,CS(=O)C
24303,P11,DMSO,CS(=O)C
24303,P12,DMSO,CS(=O)C
24304,A13,DMSO,CS(=O)C
24304,A14,DMSO,CS(=O)C
24304,B13,DMSO,CS(=O)C
24304,B14,DMSO,CS(=O)C
24304,C11,DMSO,CS(=O)C
24304,C12,DMSO,CS(=O)C
24304,C15,DMSO,CS(=O)C
24304,C16,DMSO,CS(=O)C
24304,D11,DMSO,CS(=O)C
24304,D12,DMSO,CS(=O)C
24304,D15,DMSO,CS(=O)C
24304,D16,DMSO,CS(=O)C
24304,E1,DMSO,CS(=O)C
24304,E2,DMSO,CS(=O)C
24304,E9,DMSO,CS(=O)C
24304,E10,DMSO,CS(=O)C
24304,E17,DMSO,CS(=O)C
24304,E18,DMSO,CS(=O)C
24304,F1,DMSO,CS(=O)C
24304,F2,DMSO,CS(=O)C
24304,F9,DMSO,CS(=O)C
24304,F10,DMSO,CS(=O)C
24304,F17,DMSO,CS(=O)C
24304,F18,DMSO,CS(=O)C
24304,G3,DMSO,CS(=O)C
24304,G4,DMSO,CS(=O)C
24304,G19,DMSO,CS(=O)C
24304,G20,DMSO,CS(=O)C
24304,H3,DMSO,CS(=O)C
24304,H4,DMSO,CS(=O)C
24304,H19,DMSO,CS(=O)C
24304,H20,DMSO,CS(=O)C
24304,I5,DMSO,CS(=O)C
24304,I6,DMSO,CS(=O)C
24304,I21,DMSO,CS(=O)C
24304,I22,DMSO,CS(=O)C
24304,J5,DMSO,CS(=O)C
24304,J6,DMSO,CS(=O)C
24304,J21,DMSO,CS(=O)C
24304,J22,DMSO,CS(=O)C
24304,K7,DMSO,CS(=O)C
24304,K8,DMSO,CS(=O)C
24304,K15,DMSO,CS(=O)C
24304,K16,DMSO,CS(=O)C
24304,K23,DMSO,CS(=O)C
24304,K24,DMSO,CS(=O)C
24304,L7,DMSO,CS(=O)C
24304,L8,DMSO,CS(=O)C
24304,L15,DMSO,CS(=O)C
24304,L16,DMSO,CS(=O)C
24304,L23,DMSO,CS(=O)C
24304,L24,DMSO,CS(=O)C
24304,M9,DMSO,CS(=O)C
24304,M10,DMSO,CS(=O)C
24304,M13,DMSO,CS(=O)C
24304,M14,DMSO,CS(=O)C
24304,N9,DMSO,CS(=O)C
24304,N10,DMSO,CS(=O)C
24304,N13,DMSO,CS(=O)C
24304,N14,DMSO,CS(=O)C
24304,O11,DMSO,CS(=O)C
24304,O12,DMSO,CS(=O)C
24304,P11,DMSO,CS(=O)C
24304,P12,DMSO,CS(=O)C
24305,A13,DMSO,CS(=O)C
24305,A14,DMSO,CS(=O)C
24305,B13,DMSO,CS(=O)C
24305,B14,DMSO,CS(=O)C
24305,C11,DMSO,CS(=O)C
24305,C12,DMSO,CS(=O)C
24305,C15,DMSO,CS(=O)C
24305,C16,DMSO,CS(=O)C
24305,D11,DMSO,CS(=O)C
24305,D12,DMSO,CS(=O)C
24305,D15,DMSO,CS(=O)C
24305,D16,DMSO,CS(=O)C
24305,E1,DMSO,CS(=O)C
24305,E2,DMSO,CS(=O)C
24305,E9,DMSO,CS(=O)C
24305,E10,DMSO,CS(=O)C
24305,E17,DMSO,CS(=O)C
24305,E18,DMSO,CS(=O)C
24305,F1,DMSO,CS(=O)C
24305,F2,DMSO,CS(=O)C
24305,F9,DMSO,CS(=O)C
24305,F10,DMSO,CS(=O)C
24305,F17,DMSO,CS(=O)C
24305,F18,DMSO,CS(=O)C
24305,G3,DMSO,CS(=O)C
24305,G4,DMSO,CS(=O)C
24305,G19,DMSO,CS(=O)C
24305,G20,DMSO,CS(=O)C
24305,H3,DMSO,CS(=O)C
24305,H4,DMSO,CS(=O)C
24305,H19,DMSO,CS(=O)C
24305,H20,DMSO,CS(=O)C
24305,I5,DMSO,CS(=O)C
24305,I6,DMSO,CS(=O)C
24305,I21,DMSO,CS(=O)C
24305,I22,DMSO,CS(=O)C
24305,J5,DMSO,CS(=O)C
24305,J6,DMSO,CS(=O)C
24305,J21,DMSO,CS(=O)C
24305,J22,DMSO,CS(=O)C
24305,K7,DMSO,CS(=O)C
24305,K8,DMSO,CS(=O)C
24305,K15,DMSO,CS(=O)C
24305,K16,DMSO,CS(=O)C
24305,K23,DMSO,CS(=O)C
24305,K24,DMSO,CS(=O)C
24305,L7,DMSO,CS(=O)C
24305,L8,DMSO,CS(=O)C
24305,L15,DMSO,CS(=O)C
24305,L16,DMSO,CS(=O)C
24305,L23,DMSO,CS(=O)C
24305,L24,DMSO,CS(=O)C
24305,M9,DMSO,CS(=O)C
24305,M10,DMSO,CS(=O)C
24305,M13,DMSO,CS(=O)C
24305,M14,DMSO,CS(=O)C
24305,N9,DMSO,CS(=O)C
24305,N10,DMSO,CS(=O)C
24305,N13,DMSO,CS(=O)C
24305,N14,DMSO,CS(=O)C
24305,O11,DMSO,CS(=O)C
24305,O12,DMSO,CS(=O)C
24305,P11,DMSO,CS(=O)C
24305,P12,DMSO,CS(=O)C
24306,A13,DMSO,CS(=O)C
24306,A14,DMSO,CS(=O)C
24306,B13,DMSO,CS(=O)C
24306,B14,DMSO,CS(=O)C
24306,C11,DMSO,CS(=O)C
24306,C12,DMSO,CS(=O)C
24306,C15,DMSO,CS(=O)C
24306,C16,DMSO,CS(=O)C
24306,D11,DMSO,CS(=O)C
24306,D12,DMSO,CS(=O)C
24306,D15,DMSO,CS(=O)C
24306,D16,DMSO,CS(=O)C
24306,E1,DMSO,CS(=O)C
24306,E2,DMSO,CS(=O)C
24306,E9,DMSO,CS(=O)C
24306,E10,DMSO,CS(=O)C
24306,E17,DMSO,CS(=O)C
24306,E18,DMSO,CS(=O)C
24306,F1,DMSO,CS(=O)C
24306,F2,DMSO,CS(=O)C
24306,F9,DMSO,CS(=O)C
24306,F10,DMSO,CS(=O)C
24306,F17,DMSO,CS(=O)C
24306,F18,DMSO,CS(=O)C
24306,G3,DMSO,CS(=O)C
24306,G4,DMSO,CS(=O)C
24306,G19,DMSO,CS(=O)C
24306,G20,DMSO,CS(=O)C
24306,H3,DMSO,CS(=O)C
24306,H4,DMSO,CS(=O)C
24306,H19,DMSO,CS(=O)C
24306,H20,DMSO,CS(=O)C
24306,I5,DMSO,CS(=O)C
24306,I6,DMSO,CS(=O)C
24306,I21,DMSO,CS(=O)C
24306,I22,DMSO,CS(=O)C
24306,J5,DMSO,CS(=O)C
24306,J6,DMSO,CS(=O)C
24306,J21,DMSO,CS(=O)C
24306,J22,DMSO,CS(=O)C
24306,K7,DMSO,CS(=O)C
24306,K8,DMSO,CS(=O)C
24306,K15,DMSO,CS(=O)C
24306,K16,DMSO,CS(=O)C
24306,K23,DMSO,CS(=O)C
24306,K24,DMSO,CS(=O)C
24306,L7,DMSO,CS(=O)C
24306,L8,DMSO,CS(=O)C
24306,L15,DMSO,CS(=O)C
24306,L16,DMSO,CS(=O)C
24306,L23,DMSO,CS(=O)C
24306,L24,DMSO,CS(=O)C
24306,M9,DMSO,CS(=O)C
24306,M10,DMSO,CS(=O)C
24306,M13,DMSO,CS(=O)C
24306,M14,DMSO,CS(=O)C
24306,N9,DMSO,CS(=O)C
24306,N10,DMSO,CS(=O)C
24306,N13,DMSO,CS(=O)C
24306,N14,DMSO,CS(=O)C
24306,O11,DMSO,CS(=O)C
24306,O12,DMSO,CS(=O)C
24306,P11,DMSO,CS(=O)C
24306,P12,DMSO,CS(=O)C
24307,A13,DMSO,CS(=O)C
24307,A14,DMSO,CS(=O)C
24307,B13,DMSO,CS(=O)C
24307,B14,DMSO,CS(=O)C
24307,C11,DMSO,CS(=O)C
24307,C12,DMSO,CS(=O)C
24307,C15,DMSO,CS(=O)C
24307,C16,DMSO,CS(=O)C
24307,D11,DMSO,CS(=O)C
24307,D12,DMSO,CS(=O)C
24307,D15,DMSO,CS(=O)C
24307,D16,DMSO,CS(=O)C
24307,E1,DMSO,CS(=O)C
24307,E2,DMSO,CS(=O)C
24307,E9,DMSO,CS(=O)C
24307,E10,DMSO,CS(=O)C
24307,E17,DMSO,CS(=O)C
24307,E18,DMSO,CS(=O)C
24307,F1,DMSO,CS(=O)C
24307,F2,DMSO,CS(=O)C
24307,F9,DMSO,CS(=O)C
24307,F10,DMSO,CS(=O)C
24307,F17,DMSO,CS(=O)C
24307,F18,DMSO,CS(=O)C
24307,G3,DMSO,CS(=O)C
24307,G4,DMSO,CS(=O)C
24307,G19,DMSO,CS(=O)C
24307,G20,DMSO,CS(=O)C
24307,H3,DMSO,CS(=O)C
24307,H4,DMSO,CS(=O)C
24307,H19,DMSO,CS(=O)C
24307,H20,DMSO,CS(=O)C
24307,I5,DMSO,CS(=O)C
24307,I6,DMSO,CS(=O)C
24307,I21,DMSO,CS(=O)C
24307,I22,DMSO,CS(=O)C
24307,J5,DMSO,CS(=O)C
24307,J6,DMSO,CS(=O)C
24307,J21,DMSO,CS(=O)C
24307,J22,DMSO,CS(=O)C
24307,K7,DMSO,CS(=O)C
24307,K8,DMSO,CS(=O)C
24307,K15,DMSO,CS(=O)C
24307,K16,DMSO,CS(=O)C
24307,K23,DMSO,CS(=O)C
24307,K24,DMSO,CS(=O)C
24307,L7,DMSO,CS(=O)C
24307,L8,DMSO,CS(=O)C
24307,L15,DMSO,CS(=O)C
24307,L16,DMSO,CS(=O)C
24307,L23,DMSO,CS(=O)C
24307,L24,DMSO,CS(=O)C
24307,M9,DMSO,CS(=O)C
24307,M10,DMSO,CS(=O)C
24307,M13,DMSO,CS(=O)C
24307,M14,DMSO,CS(=O)C
24307,N9,DMSO,CS(=O)C
24307,N10,DMSO,CS(=O)C
24307,N13,DMSO,CS(=O)C
24307,N14,DMSO,CS(=O)C
24307,O11,DMSO,CS(=O)C
24307,O12,DMSO,CS(=O)C
24307,P11,DMSO,CS(=O)C
24307,P12,DMSO,CS(=O)C
24308,A13,DMSO,CS(=O)C
24308,A14,DMSO,CS(=O)C
24308,B13,DMSO,CS(=O)C
24308,B14,DMSO,CS(=O)C
24308,C11,DMSO,CS(=O)C
24308,C12,DMSO,CS(=O)C
24308,C15,DMSO,CS(=O)C
24308,C16,DMSO,CS(=O)C
24308,D11,DMSO,CS(=O)C
24308,D12,DMSO,CS(=O)C
24308,D15,DMSO,CS(=O)C
24308,D16,DMSO,CS(=O)C
24308,E1,DMSO,CS(=O)C
24308,E2,DMSO,CS(=O)C
24308,E9,DMSO,CS(=O)C
24308,E10,DMSO,CS(=O)C
24308,E17,DMSO,CS(=O)C
24308,E18,DMSO,CS(=O)C
24308,F1,DMSO,CS(=O)C
24308,F2,DMSO,CS(=O)C
24308,F9,DMSO,CS(=O)C
24308,F10,DMSO,CS(=O)C
24308,F17,DMSO,CS(=O)C
24308,F18,DMSO,CS(=O)C
24308,G3,DMSO,CS(=O)C
24308,G4,DMSO,CS(=O)C
24308,G19,DMSO,CS(=O)C
24308,G20,DMSO,CS(=O)C
24308,H3,DMSO,CS(=O)C
24308,H4,DMSO,CS(=O)C
24308,H19,DMSO,CS(=O)C
24308,H20,DMSO,CS(=O)C
24308,I5,DMSO,CS(=O)C
24308,I6,DMSO,CS(=O)C
24308,I21,DMSO,CS(=O)C
24308,I22,DMSO,CS(=O)C
24308,J5,DMSO,CS(=O)C
24308,J6,DMSO,CS(=O)C
24308,J21,DMSO,CS(=O)C
24308,J22,DMSO,CS(=O)C
24308,K7,DMSO,CS(=O)C
24308,K8,DMSO,CS(=O)C
24308,K15,DMSO,CS(=O)C
24308,K16,DMSO,CS(=O)C
24308,K23,DMSO,CS(=O)C
24308,K24,DMSO,CS(=O)C
24308,L7,DMSO,CS(=O)C
24308,L8,DMSO,CS(=O)C
24308,L15,DMSO,CS(=O)C
24308,L16,DMSO,CS(=O)C
24308,L23,DMSO,CS(=O)C
24308,L24,DMSO,CS(=O)C
24308,M9,DMSO,CS(=O)C
24308,M10,DMSO,CS(=O)C
24308,M13,DMSO,CS(=O)C
24308,M14,DMSO,CS(=O)C
24308,N9,DMSO,CS(=O)C
24308,N10,DMSO,CS(=O)C
24308,N13,DMSO,CS(=O)C
24308,N14,DMSO,CS(=O)C
24308,O11,DMSO,CS(=O)C
24308,O12,DMSO,CS(=O)C
24308,P11,DMSO,CS(=O)C
24308,P12,DMSO,CS(=O)C
24309,A13,DMSO,CS(=O)C
24309,A14,DMSO,CS(=O)C
24309,B13,DMSO,CS(=O)C
24309,B14,DMSO,CS(=O)C
24309,C11,DMSO,CS(=O)C
24309,C12,DMSO,CS(=O)C
24309,C15,DMSO,CS(=O)C
24309,C16,DMSO,CS(=O)C
24309,D11,DMSO,CS(=O)C
24309,D12,DMSO,CS(=O)C
24309,D15,DMSO,CS(=O)C
24309,D16,DMSO,CS(=O)C
24309,E1,DMSO,CS(=O)C
24309,E2,DMSO,CS(=O)C
24309,E9,DMSO,CS(=O)C
24309,E10,DMSO,CS(=O)C
24309,E17,DMSO,CS(=O)C
24309,E18,DMSO,CS(=O)C
24309,F1,DMSO,CS(=O)C
24309,F2,DMSO,CS(=O)C
24309,F9,DMSO,CS(=O)C
24309,F10,DMSO,CS(=O)C
24309,F17,DMSO,CS(=O)C
24309,F18,DMSO,CS(=O)C
24309,G3,DMSO,CS(=O)C
24309,G4,DMSO,CS(=O)C
24309,G19,DMSO,CS(=O)C
24309,G20,DMSO,CS(=O)C
24309,H3,DMSO,CS(=O)C
24309,H4,DMSO,CS(=O)C
24309,H19,DMSO,CS(=O)C
24309,H20,DMSO,CS(=O)C
24309,I5,DMSO,CS(=O)C
24309,I6,DMSO,CS(=O)C
24309,I21,DMSO,CS(=O)C
24309,I22,DMSO,CS(=O)C
24309,J5,DMSO,CS(=O)C
24309,J6,DMSO,CS(=O)C
24309,J21,DMSO,CS(=O)C
24309,J22,DMSO,CS(=O)C
24309,K7,DMSO,CS(=O)C
24309,K8,DMSO,CS(=O)C
24309,K15,DMSO,CS(=O)C
24309,K16,DMSO,CS(=O)C
24309,K23,DMSO,CS(=O)C
24309,K24,DMSO,CS(=O)C
24309,L7,DMSO,CS(=O)C
24309,L8,DMSO,CS(=O)C
24309,L15,DMSO,CS(=O)C
24309,L16,DMSO,CS(=O)C
24309,L23,DMSO,CS(=O)C
24309,L24,DMSO,CS(=O)C
24309,M9,DMSO,CS(=O)C
24309,M10,DMSO,CS(=O)C
24309,M13,DMSO,CS(=O)C
24309,M14,DMSO,CS(=O)C
24309,N9,DMSO,CS(=O)C
24309,N10,DMSO,CS(=O)C
24309,N13,DMSO,CS(=O)C
24309,N14,DMSO,CS(=O)C
24309,O11,DMSO,CS(=O)C
24309,O12,DMSO,CS(=O)C
24309,P11,DMSO,CS(=O)C
24309,P12,DMSO,CS(=O)C
24310,A13,DMSO,CS(=O)C
24310,A14,DMSO,CS(=O)C
24310,B13,DMSO,CS(=O)C
24310,B14,DMSO,CS(=O)C
24310,C11,DMSO,CS(=O)C
24310,C12,DMSO,CS(=O)C
24310,C15,DMSO,CS(=O)C
24310,C16,DMSO,CS(=O)C
24310,D11,DMSO,CS(=O)C
24310,D12,DMSO,CS(=O)C
24310,D15,DMSO,CS(=O)C
24310,D16,DMSO,CS(=O)C
24310,E1,DMSO,CS(=O)C
24310,E2,DMSO,CS(=O)C
24310,E9,DMSO,CS(=O)C
24310,E10,DMSO,CS(=O)C
24310,E17,DMSO,CS(=O)C
24310,E18,DMSO,CS(=O)C
24310,F1,DMSO,CS(=O)C
24310,F2,DMSO,CS(=O)C
24310,F9,DMSO,CS(=O)C
24310,F10,DMSO,CS(=O)C
24310,F17,DMSO,CS(=O)C
24310,F18,DMSO,CS(=O)C
24310,G3,DMSO,CS(=O)C
24310,G4,DMSO,CS(=O)C
24310,G19,DMSO,CS(=O)C
24310,G20,DMSO,CS(=O)C
24310,H3,DMSO,CS(=O)C
24310,H4,DMSO,CS(=O)C
24310,H19,DMSO,CS(=O)C
24310,H20,DMSO,CS(=O)C
24310,I5,DMSO,CS(=O)C
24310,I6,DMSO,CS(=O)C
24310,I21,DMSO,CS(=O)C
24310,I22,DMSO,CS(=O)C
24310,J5,DMSO,CS(=O)C
24310,J6,DMSO,CS(=O)C
24310,J21,DMSO,CS(=O)C
24310,J22,DMSO,CS(=O)C
24310,K7,DMSO,CS(=O)C
24310,K8,DMSO,CS(=O)C
24310,K15,DMSO,CS(=O)C
24310,K16,DMSO,CS(=O)C
24310,K23,DMSO,CS(=O)C
24310,K24,DMSO,CS(=O)C
24310,L7,DMSO,CS(=O)C
24310,L8,DMSO,CS(=O)C
24310,L15,DMSO,CS(=O)C
24310,L16,DMSO,CS(=O)C
24310,L23,DMSO,CS(=O)C
24310,L24,DMSO,CS(=O)C
24310,M9,DMSO,CS(=O)C
24310,M10,DMSO,CS(=O)C
24310,M13,DMSO,CS(=O)C
24310,M14,DMSO,CS(=O)C
24310,N9,DMSO,CS(=O)C
24310,N10,DMSO,CS(=O)C
24310,N13,DMSO,CS(=O)C
24310,N14,DMSO,CS(=O)C
24310,O11,DMSO,CS(=O)C
24310,O12,DMSO,CS(=O)C
24310,P11,DMSO,CS(=O)C
24310,P12,DMSO,CS(=O)C
24311,A13,DMSO,CS(=O)C
24311,A14,DMSO,CS(=O)C
24311,B13,DMSO,CS(=O)C
24311,B14,DMSO,CS(=O)C
24311,C11,DMSO,CS(=O)C
24311,C12,DMSO,CS(=O)C
24311,C15,DMSO,CS(=O)C
24311,C16,DMSO,CS(=O)C
24311,D11,DMSO,CS(=O)C
24311,D12,DMSO,CS(=O)C
24311,D15,DMSO,CS(=O)C
24311,D16,DMSO,CS(=O)C
24311,E1,DMSO,CS(=O)C
24311,E2,DMSO,CS(=O)C
24311,E9,DMSO,CS(=O)C
24311,E10,DMSO,CS(=O)C
24311,E17,DMSO,CS(=O)C
24311,E18,DMSO,CS(=O)C
24311,F1,DMSO,CS(=O)C
24311,F2,DMSO,CS(=O)C
24311,F9,DMSO,CS(=O)C
24311,F10,DMSO,CS(=O)C
24311,F17,DMSO,CS(=O)C
24311,F18,DMSO,CS(=O)C
24311,G3,DMSO,CS(=O)C
24311,G4,DMSO,CS(=O)C
24311,G19,DMSO,CS(=O)C
24311,G20,DMSO,CS(=O)C
24311,H3,DMSO,CS(=O)C
24311,H4,DMSO,CS(=O)C
24311,H19,DMSO,CS(=O)C
24311,H20,DMSO,CS(=O)C
24311,I5,DMSO,CS(=O)C
24311,I6,DMSO,CS(=O)C
24311,I21,DMSO,CS(=O)C
24311,I22,DMSO,CS(=O)C
24311,J5,DMSO,CS(=O)C
24311,J6,DMSO,CS(=O)C
24311,J21,DMSO,CS(=O)C
24311,J22,DMSO,CS(=O)C
24311,K7,DMSO,CS(=O)C
24311,K8,DMSO,CS(=O)C
24311,K15,DMSO,CS(=O)C
24311,K16,DMSO,CS(=O)C
24311,K23,DMSO,CS(=O)C
24311,K24,DMSO,CS(=O)C
24311,L7,DMSO,CS(=O)C
24311,L8,DMSO,CS(=O)C
24311,L15,DMSO,CS(=O)C
24311,L16,DMSO,CS(=O)C
24311,L23,DMSO,CS(=O)C
24311,L24,DMSO,CS(=O)C
24311,M9,DMSO,CS(=O)C
24311,M10,DMSO,CS(=O)C
24311,M13,DMSO,CS(=O)C
24311,M14,DMSO,CS(=O)C
24311,N9,DMSO,CS(=O)C
24311,N10,DMSO,CS(=O)C
24311,N13,DMSO,CS(=O)C
24311,N14,DMSO,CS(=O)C
24311,O11,DMSO,CS(=O)C
24311,O12,DMSO,CS(=O)C
24311,P11,DMSO,CS(=O)C
24311,P12,DMSO,CS(=O)C
24312,A13,DMSO,CS(=O)C
24312,A14,DMSO,CS(=O)C
24312,B13,DMSO,CS(=O)C
24312,B14,DMSO,CS(=O)C
24312,C11,DMSO,CS(=O)C
24312,C12,DMSO,CS(=O)C
24312,C15,DMSO,CS(=O)C
24312,C16,DMSO,CS(=O)C
24312,D11,DMSO,CS(=O)C
24312,D12,DMSO,CS(=O)C
24312,D15,DMSO,CS(=O)C
24312,D16,DMSO,CS(=O)C
24312,E1,DMSO,CS(=O)C
24312,E2,DMSO,CS(=O)C
24312,E9,DMSO,CS(=O)C
24312,E10,DMSO,CS(=O)C
24312,E17,DMSO,CS(=O)C
24312,E18,DMSO,CS(=O)C
24312,F1,DMSO,CS(=O)C
24312,F2,DMSO,CS(=O)C
24312,F9,DMSO,CS(=O)C
24312,F10,DMSO,CS(=O)C
24312,F17,DMSO,CS(=O)C
24312,F18,DMSO,CS(=O)C
24312,G3,DMSO,CS(=O)C
24312,G4,DMSO,CS(=O)C
24312,G19,DMSO,CS(=O)C
24312,G20,DMSO,CS(=O)C
24312,H3,DMSO,CS(=O)C
24312,H4,DMSO,CS(=O)C
24312,H19,DMSO,CS(=O)C
24312,H20,DMSO,CS(=O)C
24312,I5,DMSO,CS(=O)C
24312,I6,DMSO,CS(=O)C
24312,I21,DMSO,CS(=O)C
24312,I22,DMSO,CS(=O)C
24312,J5,DMSO,CS(=O)C
24312,J6,DMSO,CS(=O)C
24312,J21,DMSO,CS(=O)C
24312,J22,DMSO,CS(=O)C
24312,K7,DMSO,CS(=O)C
24312,K8,DMSO,CS(=O)C
24312,K15,DMSO,CS(=O)C
24312,K16,DMSO,CS(=O)C
24312,K23,DMSO,CS(=O)C
24312,K24,DMSO,CS(=O)C
24312,L7,DMSO,CS(=O)C
24312,L8,DMSO,CS(=O)C
24312,L15,DMSO,CS(=O)C
24312,L16,DMSO,CS(=O)C
24312,L23,DMSO,CS(=O)C
24312,L24,DMSO,CS(=O)C
24312,M9,DMSO,CS(=O)C
24312,M10,DMSO,CS(=O)C
24312,M13,DMSO,CS(=O)C
24312,M14,DMSO,CS(=O)C
24312,N9,DMSO,CS(=O)C
24312,N10,DMSO,CS(=O)C
24312,N13,DMSO,CS(=O)C
24312,N14,DMSO,CS(=O)C
24312,O11,DMSO,CS(=O)C
24312,O12,DMSO,CS(=O)C
24312,P11,DMSO,CS(=O)C
24312,P12,DMSO,CS(=O)C
24313,A13,DMSO,CS(=O)C
24313,A14,DMSO,CS(=O)C
24313,B13,DMSO,CS(=O)C
24313,B14,DMSO,CS(=O)C
24313,C11,DMSO,CS(=O)C
24313,C12,DMSO,CS(=O)C
24313,C15,DMSO,CS(=O)C
24313,C16,DMSO,CS(=O)C
24313,D11,DMSO,CS(=O)C
24313,D12,DMSO,CS(=O)C
24313,D15,DMSO,CS(=O)C
24313,D16,DMSO,CS(=O)C
24313,E1,DMSO,CS(=O)C
24313,E2,DMSO,CS(=O)C
24313,E9,DMSO,CS(=O)C
24313,E10,DMSO,CS(=O)C
24313,E17,DMSO,CS(=O)C
24313,E18,DMSO,CS(=O)C
24313,F1,DMSO,CS(=O)C
24313,F2,DMSO,CS(=O)C
24313,F9,DMSO,CS(=O)C
24313,F10,DMSO,CS(=O)C
24313,F17,DMSO,CS(=O)C
24313,F18,DMSO,CS(=O)C
24313,G3,DMSO,CS(=O)C
24313,G4,DMSO,CS(=O)C
24313,G19,DMSO,CS(=O)C
24313,G20,DMSO,CS(=O)C
24313,H3,DMSO,CS(=O)C
24313,H4,DMSO,CS(=O)C
24313,H19,DMSO,CS(=O)C
24313,H20,DMSO,CS(=O)C
24313,I5,DMSO,CS(=O)C
24313,I6,DMSO,CS(=O)C
24313,I21,DMSO,CS(=O)C
24313,I22,DMSO,CS(=O)C
24313,J5,DMSO,CS(=O)C
24313,J6,DMSO,CS(=O)C
24313,J21,DMSO,CS(=O)C
24313,J22,DMSO,CS(=O)C
24313,K7,DMSO,CS(=O)C
24313,K8,DMSO,CS(=O)C
24313,K15,DMSO,CS(=O)C
24313,K16,DMSO,CS(=O)C
24313,K23,DMSO,CS(=O)C
24313,K24,DMSO,CS(=O)C
24313,L7,DMSO,CS(=O)C
24313,L8,DMSO,CS(=O)C
24313,L15,DMSO,CS(=O)C
24313,L16,DMSO,CS(=O)C
24313,L23,DMSO,CS(=O)C
24313,L24,DMSO,CS(=O)C
24313,M9,DMSO,CS(=O)C
